antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"AMT_small, PROD_C",DIST1_veryclose,0.02372,0.81402,0.02372,1.0,1.228471044937471,1.0,0.004411445600000001,inf,0.1904986274429467,0.02913933318591681,1.0,0.5145696665929584
"AMT_small, DIST1_veryclose",PROD_C,0.21818,0.1166,0.02372,0.10871757264643872,0.9323977070878107,1.0,-0.0017197879999999999,0.9911560835133189,-0.08486678890569853,0.07625538481321932,-0.008922829243334022,0.15607405218942863
"DIST1_veryclose, PROD_C",AMT_small,0.1166,0.2714,0.02372,0.20343053173241854,0.7495598074149542,1.0,-0.007925239999999997,0.9146722652885444,-0.2744245327340982,0.06511474689799057,-0.0932877686900651,0.1454146026385011
AMT_small,"DIST1_veryclose, PROD_C",0.2714,0.1166,0.02372,0.08739867354458365,0.7495598074149542,1.0,-0.007925239999999997,0.968002099483204,-0.3143984329825189,0.06511474689799057,-0.03305561065815751,0.1454146026385011
PROD_C,"AMT_small, DIST1_veryclose",0.1166,0.21818,0.02372,0.20343053173241854,0.9323977070878107,1.0,-0.0017197879999999999,0.9814837639965547,-0.07584834036604686,0.07625538481321932,-0.018865555073522645,0.15607405218942863
"AMT_small, PROD_C",EMAIL_webmail,0.02372,0.64292,0.0192,0.8094435075885328,1.2590112418162955,1.0,0.0039499375999999965,1.8738799999999989,0.21072429699130013,0.02965525763005066,0.4663478984780239,0.41965362712220766
"AMT_small, EMAIL_webmail",PROD_C,0.17874,0.1166,0.0192,0.1074185968445787,0.9212572628179992,1.0,-0.001641084000000001,0.9897136517487777,-0.09426491946017748,0.06952994857680886,-0.010393256911276084,0.13604206000033395
"EMAIL_webmail, PROD_C",AMT_small,0.0934,0.2714,0.0192,0.20556745182012848,0.7574334997057056,1.0,-0.00614876,0.9171326145552561,-0.26103310142692915,0.05555555555555556,-0.09035485613487715,0.13815587034632068
AMT_small,"EMAIL_webmail, PROD_C",0.2714,0.0934,0.0192,0.0707442888725129,0.7574334997057056,1.0,-0.00614876,0.9756195083267248,-0.3053330340631685,0.05555555555555556,-0.024989754166652438,0.13815587034632068
PROD_C,"AMT_small, EMAIL_webmail",0.1166,0.17874,0.0192,0.16466552315608918,0.9212572628179991,1.0,-0.001641084000000001,0.9831510882956879,-0.0882191102163145,0.06952994857680886,-0.01713766266944796,0.13604206000033395
"AMT_small, PROD_C",CARD_brand_visa,0.02372,0.64996,0.0145,0.6112984822934233,0.94051708150259,1.0,-0.0009170511999999995,0.9005367462039047,-0.06084020663232415,0.021997026608817017,-0.11044885643519788,0.31680377373333235
"AMT_small, CARD_brand_visa",PROD_C,0.18038,0.1166,0.0145,0.08038585209003216,0.6894155410808933,1.0,-0.006532307999999999,0.9606202797202796,-0.35469292761966537,0.051331067686207876,-0.040994054686402354,0.10237131369510186
"CARD_brand_visa, PROD_C",AMT_small,0.06932,0.2714,0.0145,0.2091748413156376,0.7707252811924746,1.0,-0.004313447999999999,0.9213161619846771,-0.24221548728829262,0.04444853166574705,-0.08540373138122752,0.13130075890395
AMT_small,"CARD_brand_visa, PROD_C",0.2714,0.06932,0.0145,0.05342667649226235,0.7707252811924746,1.0,-0.004313447999999999,0.9832096224211756,-0.28991834198718813,0.04444853166574705,-0.017077108681542164,0.13130075890395
PROD_C,"AMT_small, CARD_brand_visa",0.1166,0.18038,0.0145,0.12435677530017154,0.6894155410808933,1.0,-0.006532307999999999,0.9360204897159647,-0.33773345008336425,0.051331067686207876,-0.0683526813643255,0.10237131369510186
"AMT_small, PROD_C",DEVICE_type_desktop,0.02372,0.14632,0.0129,0.5438448566610455,3.71681832053749,1.0,0.0094292896,1.87146853974122,0.7487121339887559,0.08209240168003054,0.465660266916228,0.3160038936120974
"AMT_small, DEVICE_type_desktop",PROD_C,0.03466,0.1166,0.0129,0.37218695903058274,3.191997933366919,1.0,0.008858643999999999,1.407106801470588,0.7113727693323458,0.09323503902862099,0.2893218915899737,0.24141080370054008
"DEVICE_type_desktop, PROD_C",AMT_small,0.0547,0.2714,0.0129,0.23583180987202926,0.8689455043184572,1.0,-0.0019455799999999988,0.9534550239234449,-0.13759454594959666,0.04118773946360154,-0.04881717009054449,0.14168156447912444
PROD_C,"AMT_small, DEVICE_type_desktop",0.1166,0.03466,0.0129,0.11063464837049743,3.191997933366919,1.0,0.008858643999999999,1.0854256894889103,0.7773563381789527,0.09323503902862099,0.07870247619543105,0.24141080370054008
DEVICE_type_desktop,"AMT_small, PROD_C",0.14632,0.02372,0.0129,0.08816293056314926,3.71681832053749,1.0,0.0094292896,1.0706737340728527,0.8562373280041029,0.08209240168003054,0.06600865588063799,0.3160038936120974
"AMT_small, CARD_type_credit",PROD_C,0.05512,0.1166,0.0105,0.19049346879535559,1.6337347238023636,1.0,0.004073008,1.0912821156432093,0.4105341671000803,0.06512839598064758,0.08364667058564138,0.14027246338567095
"AMT_small, PROD_C",CARD_type_credit,0.02372,0.25422,0.0105,0.4426644182124789,1.7412651176637515,1.0,0.0044699016,1.3381166111951588,0.43604797218596536,0.03926114268620999,0.25268097590774613,0.24198361340173155
"CARD_type_credit, PROD_C",AMT_small,0.04656,0.2714,0.0105,0.2255154639175258,0.830933912739594,1.0,-0.002136383999999998,0.940754742096506,-0.17587020345908086,0.034150783841800564,-0.06297630535612705,0.13210187344734065
PROD_C,"AMT_small, CARD_type_credit",0.1166,0.05512,0.0105,0.0900514579759863,1.6337347238023638,1.0,0.004073008,1.0383883883129124,0.43910518882671934,0.06512839598064758,0.03696920029631942,0.14027246338567095
"AMT_small, PROD_C",DEVICE_info_Unknown,0.02372,0.79936,0.00962,0.40556492411467115,0.5073620447791622,1.0,-0.0093408192,0.33753055319148945,-0.4986388886029943,0.011826027094141076,-1.962694756206782,0.20879977590841645
"DEVICE_info_Unknown, PROD_C",AMT_small,0.04638,0.2714,0.00962,0.20741699008193187,0.7642483053866319,1.0,-0.0029675319999999984,0.9192727965179542,-0.24441519565309844,0.03121754932502597,-0.08781637375524032,0.12143141324288192
PROD_C,"AMT_small, DEVICE_info_Unknown",0.1166,0.2243,0.00962,0.08250428816466553,0.36783008544211115,1.0,-0.01653338,0.8454535427182651,-0.6604980055679824,0.029038879497705873,-0.18279710176013209,0.06269663806360784
"AMT_small, CARD_type_debit",PROD_C,0.21564,0.1166,0.01316,0.06102763865702096,0.5233931274187047,1.0,-0.011983624,0.9408157645199525,-0.5372424723799212,0.04124357527892692,-0.06290735945548906,0.08694606632679522
"AMT_small, PROD_C",CARD_type_debit,0.02372,0.7431,0.01316,0.5548060708263068,0.7466102419947609,1.0,-0.004466332000000002,0.5770518939393939,-0.2579580913139342,0.017461454767401748,-0.7329463961607362,0.28625783288321127
"CARD_type_debit, PROD_C",AMT_small,0.06974,0.2714,0.01316,0.18870088901634643,0.6952869897433547,1.0,-0.005767435999999999,0.898065818310357,-0.3202412909837886,0.040124397829135926,-0.11350413256060052,0.11859510184052399
PROD_C,"AMT_small, CARD_type_debit",0.1166,0.21564,0.01316,0.11286449399656948,0.5233931274187047,1.0,-0.011983624,0.8841490332559938,-0.5075834946830824,0.04124357527892692,-0.13103103932305388,0.08694606632679522
"AMT_small, CARD_brand_mastercard",PROD_C,0.08574,0.1166,0.00916,0.10683461628178213,0.916248853188526,1.0,-0.0008372839999999989,0.9890665447897623,-0.09089150891863232,0.047416916865099905,-0.01105431709103222,0.09269689647708318
"CARD_brand_mastercard, PROD_C",AMT_small,0.047,0.2714,0.00916,0.19489361702127658,0.7181047053105254,1.0,-0.0035957999999999997,0.9049735729386893,-0.29174185089507093,0.029621006338119264,-0.10500464312204692,0.11432226908543563
"AMT_small, PROD_C",CARD_brand_mastercard,0.02372,0.32268,0.00916,0.3861720067453625,1.1967646174084619,1.0,0.0015060303999999986,1.1034361538461535,0.1684084475013699,0.02716166528288459,0.09374004421154328,0.2072796317351456
PROD_C,"AMT_small, CARD_brand_mastercard",0.1166,0.08574,0.00916,0.07855917667238423,0.9162488531885261,1.0,-0.0008372839999999989,0.9922069620253164,-0.09376891260924225,0.047416916865099905,-0.00785424641526018,0.09269689647708318
AMT_large,DIST2_q1,0.12826,1.0,0.12826,1.0,1.0,1.0,0.0,inf,0.0,0.12826,0.0,0.56413
DIST2_q1,AMT_large,1.0,0.12826,0.12826,0.12826,1.0,1.0,0.0,1.0,0.0,0.12826,0.0,0.56413
AMT_large,DEVICE_info_Unknown,0.12826,0.79936,0.10778,0.8403243411819741,1.0512464236163608,1.0,0.0052540863999999965,1.2565471875,0.05592063016400803,0.13146467603434817,0.20416836713503841,0.4875786037375043
DEVICE_info_Unknown,AMT_large,0.79936,0.12826,0.10778,0.13483286629303443,1.0512464236163606,1.0,0.0052540863999999965,1.007597221434975,0.24296376664260538,0.13146467603434817,0.00753993884992591,0.4875786037375043
DEVICE_type_Unknown,AMT_large,0.76096,0.12826,0.10732,0.14103238015138772,1.0995819441087455,1.0,0.009719270399999994,1.0148694547457315,0.37886319785290967,0.13725540350428442,0.014651593538655687,0.48888512817018936
AMT_large,DEVICE_type_Unknown,0.12826,0.76096,0.10732,0.836737876188991,1.0995819441087455,1.0,0.009719270399999994,1.4641485386819475,0.10388815336540659,0.13725540350428442,0.317009187537613,0.48888512817018936
AMT_large,PROD_W,0.12826,0.74328,0.10664,0.8314361453297987,1.1186042209258942,1.0,0.01130690719999998,1.5229836817761315,0.12162888268353805,0.13941691724408417,0.3433941466570531,0.48745416135287695
PROD_W,AMT_large,0.74328,0.12826,0.10664,0.14347217737595522,1.1186042209258944,1.0,0.01130690719999998,1.0177602839909523,0.41301325253407395,0.13941691724408417,0.017450360630411825,0.48745416135287695
AMT_large,DIST1_veryclose,0.12826,0.81402,0.10196,0.7949477623577108,0.9765703082942813,1.0,-0.0024462052000000095,0.9069883954372621,-0.02678459349252756,0.12133472962680883,-0.10254993893047185,0.4601013350497677
DIST1_veryclose,AMT_large,0.81402,0.12826,0.10196,0.12525490774182452,0.9765703082942812,1.0,-0.0024462052000000095,0.9965646080386484,-0.11426206304849751,0.12133472962680883,-0.003447234563259109,0.4601013350497677
AMT_large,CARD_type_debit,0.12826,0.7431,0.07866,0.6132855138000934,0.8253068413404568,1.0,-0.01665000600000001,0.6643143951612902,-0.19537427939303245,0.09923047811277909,-0.5053113514982738,0.3595696846352102
CARD_type_debit,AMT_large,0.7431,0.12826,0.07866,0.105853855470327,0.8253068413404567,1.0,-0.01665000600000001,0.9749412949250497,-0.45173678487243946,0.09923047811277909,-0.025702783547471745,0.3595696846352102
AMT_large,EMAIL_webmail,0.12826,0.64292,0.07606,0.5930141899267113,0.9223763297559747,1.0,-0.006400919200000008,0.8773770268199231,-0.08803903975106497,0.1094199562665439,-0.13976086611764524,0.35565908899060633
EMAIL_webmail,AMT_large,0.64292,0.12826,0.07606,0.11830398805450133,0.9223763297559747,1.0,-0.006400919200000008,0.9887081127615284,-0.19072819818962972,0.1094199562665439,-0.011420850190995802,0.35565908899060633
CARD_brand_mastercard,AMT_large,0.32268,0.12826,0.04018,0.12451964794843187,0.9708377354469971,1.0,-0.0012069368000000094,0.9957276573451327,-0.04246539568083725,0.09781867757327879,-0.004290673883919679,0.21889478421123448
AMT_large,CARD_brand_mastercard,0.12826,0.32268,0.04018,0.31326992047403707,0.9708377354469971,1.0,-0.0012069368000000094,0.9862972661217073,-0.03331001602110782,0.09781867757327879,-0.013893107432178227,0.21889478421123448
AMT_large,CARD_brand_visa,0.12826,0.64996,0.08124,0.6334009044129113,0.9745229005060485,1.0,-0.0021238695999999946,0.9548305061675884,-0.0291164291515837,0.11656001606932767,-0.047306295243654095,0.3791966058159085
CARD_brand_visa,AMT_large,0.64996,0.12826,0.08124,0.1249923072189058,0.9745229005060485,1.0,-0.0021238695999999946,0.9962655267970177,-0.06949580563790328,0.11656001606932767,-0.003748471770360681,0.3791966058159085
AMT_large,CARD_type_credit,0.12826,0.25422,0.04906,0.3825042881646655,1.5046191808853178,1.0,0.016453742799999997,1.2077492777777776,0.3847248032670291,0.1471417431467818,0.1720135806332504,0.28774337215250817
CARD_type_credit,AMT_large,0.25422,0.12826,0.04906,0.19298245614035087,1.5046191808853178,1.0,0.016453742799999997,1.0801995652173912,0.4497036659604709,0.1471417431467818,0.07424513747258456,0.28774337215250817
EMAIL_unknown,AMT_large,0.16178,0.12826,0.01776,0.10977871183088145,0.8559076238178811,1.0,-0.002989902800000003,0.9792396694903486,-0.16725147664360696,0.06522697223446453,-0.021200459046411275,0.12412372360606913
AMT_large,EMAIL_unknown,0.12826,0.16178,0.01776,0.1384687353812568,0.8559076238178811,1.0,-0.002989902800000003,0.9729420561085972,-0.16186130133830856,0.06522697223446453,-0.027810437139108104,0.12412372360606913
AMT_large,EMAIL_corporate,0.12826,0.13372,0.02278,0.1776079837829409,1.328208074954688,1.0,0.005629072799999999,1.0533662571103526,0.2834628644681512,0.09523411371237459,0.05066258459498188,0.1739819757383146
EMAIL_corporate,AMT_large,0.13372,0.12826,0.02278,0.1703559676936883,1.328208074954688,1.0,0.005629072799999999,1.0507397944835046,0.2852494776186293,0.09523411371237459,0.048289590581696705,0.1739819757383146
AMT_large,DEVICE_type_desktop,0.12826,0.14632,0.0151,0.11772961172618118,0.8046036886699096,1.0,-0.003667003200000003,0.9675945281018028,-0.21788133115240682,0.0581933096963157,-0.03349075563890313,0.1104640404174919
DEVICE_type_desktop,AMT_large,0.14632,0.12826,0.0151,0.10319846910880262,0.8046036886699096,1.0,-0.003667003200000003,0.9720545404663923,-0.221469873552469,0.0581933096963157,-0.02874885962695,0.1104640404174919
"AMT_large, DEVICE_info_Unknown",DIST2_q1,0.10778,1.0,0.10778,1.0,1.0,1.0,0.0,inf,0.0,0.10778,0.0,0.55389
"AMT_large, DIST2_q1",DEVICE_info_Unknown,0.12826,0.79936,0.10778,0.8403243411819741,1.0512464236163608,1.0,0.0052540863999999965,1.2565471875,0.05592063016400803,0.13146467603434817,0.20416836713503841,0.4875786037375043
"DEVICE_info_Unknown, DIST2_q1",AMT_large,0.79936,0.12826,0.10778,0.13483286629303443,1.0512464236163606,1.0,0.0052540863999999965,1.007597221434975,0.24296376664260538,0.13146467603434817,0.00753993884992591,0.4875786037375043
AMT_large,"DEVICE_info_Unknown, DIST2_q1",0.12826,0.79936,0.10778,0.8403243411819741,1.0512464236163608,1.0,0.0052540863999999965,1.2565471875,0.05592063016400803,0.13146467603434817,0.20416836713503841,0.4875786037375043
DEVICE_info_Unknown,"AMT_large, DIST2_q1",0.79936,0.12826,0.10778,0.13483286629303443,1.0512464236163606,1.0,0.0052540863999999965,1.007597221434975,0.24296376664260538,0.13146467603434817,0.00753993884992591,0.4875786037375043
DIST2_q1,"AMT_large, DEVICE_info_Unknown",1.0,0.10778,0.10778,0.10778,1.0,1.0,0.0,1.0,0.0,0.10778,0.0,0.55389
"AMT_large, DEVICE_type_Unknown",DEVICE_info_Unknown,0.10732,0.79936,0.10732,1.0,1.2510008006405124,1.0,0.021532684800000007,inf,0.22476139266030384,0.1342574059247398,1.0,0.56712870296237
"DEVICE_info_Unknown, DEVICE_type_Unknown",AMT_large,0.76092,0.12826,0.10732,0.14103979393365926,1.0996397468708814,1.0,0.009724400799999977,1.0148782141982864,0.37899976372341876,0.137262425498171,0.014660098118314228,0.48888883506132513
"AMT_large, DEVICE_info_Unknown",DEVICE_type_Unknown,0.10778,0.76096,0.10732,0.9957320467619224,1.3085208772628292,1.0,0.0253037312,56.008111304347324,0.26426031436383357,0.14094717764177458,0.9821454432811345,0.5683822134566551
DEVICE_type_Unknown,"AMT_large, DEVICE_info_Unknown",0.76096,0.10778,0.10732,0.14103238015138772,1.3085208772628292,1.0,0.0253037312,1.0387120298635335,0.9863551609843523,0.14094717764177458,0.0372692611142854,0.5683822134566551
AMT_large,"DEVICE_info_Unknown, DEVICE_type_Unknown",0.12826,0.76092,0.10732,0.836737876188991,1.0996397468708812,1.0,0.009724400799999977,1.4643935434574962,0.10394299161561354,0.137262425498171,0.3171234573740629,0.48888883506132513
DEVICE_info_Unknown,"AMT_large, DEVICE_type_Unknown",0.79936,0.10732,0.10732,0.1342574059247398,1.2510008006405127,1.0,0.021532684800000007,1.0311147979885555,1.0000000000000002,0.1342574059247398,0.030175881530604257,0.56712870296237
"AMT_large, DEVICE_type_Unknown",DIST2_q1,0.10732,1.0,0.10732,1.0,1.0,1.0,0.0,inf,0.0,0.10732,0.0,0.55366
"DEVICE_type_Unknown, DIST2_q1",AMT_large,0.76096,0.12826,0.10732,0.14103238015138772,1.0995819441087455,1.0,0.009719270399999994,1.0148694547457315,0.37886319785290967,0.13725540350428442,0.014651593538655687,0.48888512817018936
"AMT_large, DIST2_q1",DEVICE_type_Unknown,0.12826,0.76096,0.10732,0.836737876188991,1.0995819441087455,1.0,0.009719270399999994,1.4641485386819475,0.10388815336540659,0.13725540350428442,0.317009187537613,0.48888512817018936
DEVICE_type_Unknown,"AMT_large, DIST2_q1",0.76096,0.12826,0.10732,0.14103238015138772,1.0995819441087455,1.0,0.009719270399999994,1.0148694547457315,0.37886319785290967,0.13725540350428442,0.014651593538655687,0.48888512817018936
AMT_large,"DEVICE_type_Unknown, DIST2_q1",0.12826,0.76096,0.10732,0.836737876188991,1.0995819441087455,1.0,0.009719270399999994,1.4641485386819475,0.10388815336540659,0.13725540350428442,0.317009187537613,0.48888512817018936
DIST2_q1,"AMT_large, DEVICE_type_Unknown",1.0,0.10732,0.10732,0.10732,1.0,1.0,0.0,1.0,0.0,0.10732,0.0,0.55366
"AMT_large, DEVICE_type_Unknown",PROD_W,0.10732,0.74328,0.10664,0.9936638091688409,1.3368633747293628,1.0,0.026871190399999995,40.516456470588516,0.2822740568863145,0.14334103984085164,0.975318670804148,0.568567993272398
"DEVICE_type_Unknown, PROD_W",AMT_large,0.74328,0.12826,0.10664,0.14347217737595522,1.1186042209258944,1.0,0.01130690719999998,1.0177602839909523,0.41301325253407395,0.13941691724408417,0.017450360630411825,0.48745416135287695
"AMT_large, PROD_W",DEVICE_type_Unknown,0.10664,0.76096,0.10664,1.0,1.314129520605551,1.0,0.0254912256,inf,0.267574102265604,0.14013877207737596,1.0,0.570069386038688
DEVICE_type_Unknown,"AMT_large, PROD_W",0.76096,0.10664,0.10664,0.14013877207737596,1.314129520605551,1.0,0.0254912256,1.038958346986184,0.9999999999999999,0.14013877207737596,0.03749750613120798,0.570069386038688
AMT_large,"DEVICE_type_Unknown, PROD_W",0.12826,0.74328,0.10664,0.8314361453297987,1.1186042209258942,1.0,0.01130690719999998,1.5229836817761315,0.12162888268353805,0.13941691724408417,0.3433941466570531,0.48745416135287695
PROD_W,"AMT_large, DEVICE_type_Unknown",0.74328,0.10732,0.10664,0.14347217737595522,1.3368633747293628,1.0,0.026871190399999995,1.0422078260869565,0.9815378821333567,0.14334103984085164,0.040498473558223794,0.568567993272398
"AMT_large, PROD_W",DEVICE_info_Unknown,0.10664,0.79936,0.10664,1.0,1.2510008006405124,1.0,0.0213962496,inf,0.22459031073699293,0.13340672538030424,1.0,0.5667033626901521
"AMT_large, DEVICE_info_Unknown",PROD_W,0.10778,0.74328,0.10664,0.9894228984969382,1.3311577043603193,1.0,0.026529281599999996,24.271299649122803,0.2788260838718455,0.1432524650063136,0.9587990748556334,0.5664475379364468
"DEVICE_info_Unknown, PROD_W",AMT_large,0.74328,0.12826,0.10664,0.14347217737595522,1.1186042209258944,1.0,0.01130690719999998,1.0177602839909523,0.41301325253407395,0.13941691724408417,0.017450360630411825,0.48745416135287695
AMT_large,"DEVICE_info_Unknown, PROD_W",0.12826,0.74328,0.10664,0.8314361453297987,1.1186042209258942,1.0,0.01130690719999998,1.5229836817761315,0.12162888268353805,0.13941691724408417,0.3433941466570531,0.48745416135287695
PROD_W,"AMT_large, DEVICE_info_Unknown",0.74328,0.10778,0.10664,0.14347217737595522,1.3311577043603193,1.0,0.026529281599999996,1.0416707740638351,0.9690488024000391,0.1432524650063136,0.04000378536230438,0.5664475379364468
DEVICE_info_Unknown,"AMT_large, PROD_W",0.79936,0.10664,0.10664,0.13340672538030424,1.2510008006405124,1.0,0.0213962496,1.0308872987642914,0.9999999999999999,0.13340672538030424,0.029961857907567203,0.5667033626901521
"AMT_large, PROD_W",DIST2_q1,0.10664,1.0,0.10664,1.0,1.0,1.0,0.0,inf,0.0,0.10664,0.0,0.55332
"AMT_large, DIST2_q1",PROD_W,0.12826,0.74328,0.10664,0.8314361453297987,1.1186042209258942,1.0,0.01130690719999998,1.5229836817761315,0.12162888268353805,0.13941691724408417,0.3433941466570531,0.48745416135287695
"DIST2_q1, PROD_W",AMT_large,0.74328,0.12826,0.10664,0.14347217737595522,1.1186042209258944,1.0,0.01130690719999998,1.0177602839909523,0.41301325253407395,0.13941691724408417,0.017450360630411825,0.48745416135287695
AMT_large,"DIST2_q1, PROD_W",0.12826,0.74328,0.10664,0.8314361453297987,1.1186042209258942,1.0,0.01130690719999998,1.5229836817761315,0.12162888268353805,0.13941691724408417,0.3433941466570531,0.48745416135287695
PROD_W,"AMT_large, DIST2_q1",0.74328,0.12826,0.10664,0.14347217737595522,1.1186042209258944,1.0,0.01130690719999998,1.0177602839909523,0.41301325253407395,0.13941691724408417,0.017450360630411825,0.48745416135287695
DIST2_q1,"AMT_large, PROD_W",1.0,0.10664,0.10664,0.10664,1.0,1.0,0.0,1.0,0.0,0.10664,0.0,0.55332
"AMT_large, DIST1_veryclose",DIST2_q1,0.10196,1.0,0.10196,1.0,1.0,1.0,0.0,inf,0.0,0.10196,0.0,0.55098
"AMT_large, DIST2_q1",DIST1_veryclose,0.12826,0.81402,0.10196,0.7949477623577108,0.9765703082942813,1.0,-0.0024462052000000095,0.9069883954372621,-0.02678459349252756,0.12133472962680883,-0.10254993893047185,0.4601013350497677
"DIST1_veryclose, DIST2_q1",AMT_large,0.81402,0.12826,0.10196,0.12525490774182452,0.9765703082942812,1.0,-0.0024462052000000095,0.9965646080386484,-0.11426206304849751,0.12133472962680883,-0.003447234563259109,0.4601013350497677
AMT_large,"DIST1_veryclose, DIST2_q1",0.12826,0.81402,0.10196,0.7949477623577108,0.9765703082942813,1.0,-0.0024462052000000095,0.9069883954372621,-0.02678459349252756,0.12133472962680883,-0.10254993893047185,0.4601013350497677
DIST1_veryclose,"AMT_large, DIST2_q1",0.81402,0.12826,0.10196,0.12525490774182452,0.9765703082942812,1.0,-0.0024462052000000095,0.9965646080386484,-0.11426206304849751,0.12133472962680883,-0.003447234563259109,0.4601013350497677
DIST2_q1,"AMT_large, DIST1_veryclose",1.0,0.10196,0.10196,0.10196,1.0,1.0,0.0,1.0,0.0,0.10196,0.0,0.55098
"AMT_large, DEVICE_info_Unknown",DIST1_veryclose,0.10778,0.81402,0.08148,0.7559844126925218,0.9287049614168225,1.0,-0.006255075600000007,0.7621644258555135,-0.07922514443918184,0.09696306169078446,-0.3120528406682339,0.4280401167170135
"AMT_large, DIST1_veryclose",DEVICE_info_Unknown,0.10196,0.79936,0.08148,0.7991369164378188,0.9997209222851017,1.0,-2.27455999999987e-05,0.9988893750000005,-0.00031075327656604837,0.09938524590163936,-0.0011118598593558,0.4505342308370039
"DEVICE_info_Unknown, DIST1_veryclose",AMT_large,0.61338,0.12826,0.08148,0.13283771886921647,1.035690931461223,1.0,0.002807881199999987,1.005278964467005,0.08913399913406805,0.1234246243334949,0.005251243340005572,0.3840549112044507
AMT_large,"DEVICE_info_Unknown, DIST1_veryclose",0.12826,0.61338,0.08148,0.6352721035396849,1.0356909314612228,1.0,0.002807881199999987,1.0600231124412136,0.03953126705808314,0.1234246243334949,0.05662434312680371,0.3840549112044507
DEVICE_info_Unknown,"AMT_large, DIST1_veryclose",0.79936,0.10196,0.08148,0.10193154523618896,0.9997209222851016,1.0,-2.27455999999987e-05,0.9999683155959213,-0.0013893927642112899,0.09938524590163936,-3.168540801193644e-05,0.4505342308370039
DIST1_veryclose,"AMT_large, DEVICE_info_Unknown",0.81402,0.10778,0.08148,0.10009582074150512,0.9287049614168225,1.0,-0.006255075600000007,0.991461113932345,-0.29217411629258117,0.09696306169078446,-0.008612426597133977,0.4280401167170135
"AMT_large, DEVICE_type_Unknown",DIST1_veryclose,0.10732,0.81402,0.08102,0.754938501677227,0.9274200900189516,1.0,-0.006340626400000007,0.7589115437262358,-0.08060231694784868,0.09641565118050266,-0.31767662287758347,0.4272346128690304
"DEVICE_type_Unknown, DIST1_veryclose",AMT_large,0.57498,0.12826,0.08102,0.1409092490173571,1.0986219321484259,1.0,0.007273065199999984,1.0147239962750019,0.2112106801287672,0.1302111793256404,0.014510345994628089,0.3862974437820295
"AMT_large, DIST1_veryclose",DEVICE_type_Unknown,0.10196,0.76096,0.08102,0.7946253432718713,1.0442406214148856,1.0,0.003432518400000001,1.163921604584527,0.04717641703398151,0.1036193886686277,0.14083560605702525,0.4505480585156665
DEVICE_type_Unknown,"AMT_large, DIST1_veryclose",0.76096,0.10196,0.08102,0.10647077375946173,1.0442406214148856,1.0,0.003432518400000001,1.0050482666117597,0.17723523072789804,0.1036193886686277,0.005022909624807068,0.4505480585156665
AMT_large,"DEVICE_type_Unknown, DIST1_veryclose",0.12826,0.57498,0.08102,0.6316856385467019,1.0986219321484259,1.0,0.007273065199999984,1.1539598899237928,0.1029765334484234,0.1302111793256404,0.13341875334502343,0.3862974437820295
DIST1_veryclose,"AMT_large, DEVICE_type_Unknown",0.81402,0.10732,0.08102,0.09953072406083388,0.9274200900189515,1.0,-0.006340626400000007,0.9913497593451569,-0.29617018780099325,0.09641565118050266,-0.008725720234760629,0.4272346128690304
"AMT_large, PROD_W",DIST1_veryclose,0.10664,0.81402,0.08034,0.7533758439609902,0.9255004102614066,1.0,-0.006467092800000004,0.7541029353612168,-0.08265750196135889,0.09560643564356436,-0.32607891192068894,0.4260356038556333
"AMT_large, DIST1_veryclose",PROD_W,0.10196,0.74328,0.08034,0.7879560612004708,1.0601066370687637,1.0,0.004555171199999999,1.210692469935245,0.063136019163666,0.10503333769120145,0.17402641477279038,0.44802226695800096
"DIST1_veryclose, PROD_W",AMT_large,0.5573,0.12826,0.08034,0.14415933967342542,1.1239617938049697,1.0,0.008860701999999984,1.018577453035894,0.24913043216656702,0.13274511747794188,0.018238625821260252,0.3852716236804675
AMT_large,"DIST1_veryclose, PROD_W",0.12826,0.5573,0.08034,0.6263839076875096,1.1239617938049697,1.0,0.008860701999999984,1.1849061352253751,0.1265171293277115,0.13274511747794188,0.15605129362437228,0.3852716236804675
PROD_W,"AMT_large, DIST1_veryclose",0.74328,0.10196,0.08034,0.10808847271553114,1.0601066370687637,1.0,0.004555171199999999,1.0068711666214136,0.2208580190469719,0.10503333769120145,0.006824275884739148,0.44802226695800096
DIST1_veryclose,"AMT_large, PROD_W",0.81402,0.10664,0.08034,0.0986953637502764,0.9255004102614066,1.0,-0.006467092800000004,0.9911854039908408,-0.30207742394386305,0.09560643564356436,-0.008892984071061602,0.4260356038556333
"AMT_large, DIST2_q1",CARD_type_debit,0.12826,0.7431,0.07866,0.6132855138000934,0.8253068413404568,1.0,-0.01665000600000001,0.6643143951612902,-0.19537427939303245,0.09923047811277909,-0.5053113514982738,0.3595696846352102
"AMT_large, CARD_type_debit",DIST2_q1,0.07866,1.0,0.07866,1.0,1.0,1.0,0.0,inf,0.0,0.07866,0.0,0.53933
"CARD_type_debit, DIST2_q1",AMT_large,0.7431,0.12826,0.07866,0.105853855470327,0.8253068413404567,1.0,-0.01665000600000001,0.9749412949250497,-0.45173678487243946,0.09923047811277909,-0.025702783547471745,0.3595696846352102
AMT_large,"CARD_type_debit, DIST2_q1",0.12826,0.7431,0.07866,0.6132855138000934,0.8253068413404568,1.0,-0.01665000600000001,0.6643143951612902,-0.19537427939303245,0.09923047811277909,-0.5053113514982738,0.3595696846352102
